id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
34090186,0.3,0.3,0.4,0.3766666666666667,0.3766666666666667,0.24666666666666665,0.2866666666666667,0.3328666666666667,0.3804666666666667
34090186,0.3,0.3,0.4,0.15333333333333332,0.15333333333333332,0.6933333333333334,0.22333333333333336,0.22333333333333336,0.5533333333333333
34090186,0.3,0.3,0.4,0.15333333333333332,0.15333333333333332,0.6933333333333334,0.2866666666666667,0.3328666666666667,0.3804666666666667
34090186,0.3,0.3,0.4,0.3766666666666667,0.3766666666666667,0.24666666666666665,0.22333333333333336,0.22333333333333336,0.5533333333333333
34090186,0.3,0.3,0.4,0.3766666666666667,0.3766666666666667,0.24666666666666665,0.2866666666666667,0.3328666666666667,0.3804666666666667
54194878,0.3,0.4,0.3,0.20833333333333331,0.5833333333333334,0.20833333333333331,0.3333333333333333,0.3333333333333333,0.3333333333333333
54194878,0.3,0.4,0.3,0.20833333333333331,0.5833333333333334,0.20833333333333331,0.0,1.0,0.0
54194878,0.3,0.4,0.3,0.17666666666666664,0.6466666666666667,0.17666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333
54194878,0.3,0.4,0.3,0.17666666666666664,0.6466666666666667,0.17666666666666664,0.0,1.0,0.0
54194878,0.0050000000000000044,0.99,0.0050000000000000044,0.20833333333333331,0.5833333333333334,0.20833333333333331,0.3333333333333333,0.3333333333333333,0.3333333333333333
54194878,0.0050000000000000044,0.99,0.0050000000000000044,0.20833333333333331,0.5833333333333334,0.20833333333333331,0.0,1.0,0.0
54194878,0.0050000000000000044,0.99,0.0050000000000000044,0.17666666666666664,0.6466666666666667,0.17666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333
54194878,0.0050000000000000044,0.99,0.0050000000000000044,0.17666666666666664,0.6466666666666667,0.17666666666666664,0.0,1.0,0.0
23083100,0.3,0.3,0.4,0.22249999999999998,0.22249999999999998,0.555,0.22333333333333336,0.2695333333333334,0.5071333333333333
23083100,0.3,0.3,0.4,0.22249999999999998,0.22249999999999998,0.555,0.0,0.0,1.0
23083100,0.3,0.3,0.4,0.0,0.0,1.0,0.22333333333333336,0.2695333333333334,0.5071333333333333
23083100,0.3,0.3,0.4,0.0,0.0,1.0,0.0,0.0,1.0
23083100,0.0050000000000000044,0.0050000000000000044,0.99,0.22249999999999998,0.22249999999999998,0.555,0.22333333333333336,0.2695333333333334,0.5071333333333333
23083100,0.0050000000000000044,0.0050000000000000044,0.99,0.22249999999999998,0.22249999999999998,0.555,0.0,0.0,1.0
23083100,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.22333333333333336,0.2695333333333334,0.5071333333333333
23083100,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.0,0.0,1.0
40450920,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.0,0.0,1.0
40450920,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.16666666666666666,0.26666666666666666,0.5666666666666667
40450920,0.0050000000000000044,0.0050000000000000044,0.99,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.0,0.0,1.0
40450920,0.0050000000000000044,0.0050000000000000044,0.99,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.26666666666666666,0.5666666666666667
40450920,0.3,0.3,0.4,0.0,0.0,1.0,0.0,0.0,1.0
40450920,0.3,0.3,0.4,0.0,0.0,1.0,0.16666666666666666,0.26666666666666666,0.5666666666666667
40450920,0.3,0.3,0.4,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.0,0.0,1.0
40450920,0.3,0.3,0.4,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.26666666666666666,0.5666666666666667
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.15499999999999997,0.6900000000000001,0.15499999999999997,0.11000000000000001,0.78,0.11000000000000001
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.15499999999999997,0.6900000000000001,0.15499999999999997,0.0,1.0,0.0
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.08333333333333337,0.8333333333333333,0.08333333333333337,0.11000000000000001,0.78,0.11000000000000001
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.08333333333333337,0.8333333333333333,0.08333333333333337,0.0,1.0,0.0
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.15499999999999997,0.6900000000000001,0.15499999999999997,0.11000000000000001,0.78,0.11000000000000001
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.15499999999999997,0.6900000000000001,0.15499999999999997,0.0,1.0,0.0
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.08333333333333337,0.8333333333333333,0.08333333333333337,0.11000000000000001,0.78,0.11000000000000001
86348793,0.0050000000000000044,0.99,0.0050000000000000044,0.08333333333333337,0.8333333333333333,0.08333333333333337,0.0,1.0,0.0
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.0,0.0,1.0
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.06666666666666667,0.13066666666666665,0.8026666666666668
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.04833333333333334,0.04833333333333334,0.9033333333333333,0.0,0.0,1.0
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.04833333333333334,0.04833333333333334,0.9033333333333333,0.06666666666666667,0.13066666666666665,0.8026666666666668
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.0,0.0,1.0
