Growth,Loss,Stable,id
0.08999999999999997,0.08999999999999997,0.8200000000000001,87950922
0.25,0.5,0.25,81395819
0.125,0.125,0.75,84152401
0.08333333333333337,0.08333333333333337,0.8333333333333333,66411237
0.14583333333333331,0.14583333333333331,0.7083333333333334,29398292
0.125,0.125,0.75,97187302
0.04166666666666663,0.04166666666666663,0.9166666666666667,76577468
0.15333333333333332,0.15333333333333332,0.6933333333333334,34090186
0.20833333333333331,0.5833333333333334,0.20833333333333331,54194878
0.22249999999999998,0.22249999999999998,0.555,23083100
0.0,0.0,1.0,40450920
0.15499999999999997,0.6900000000000001,0.15499999999999997,86348793
0.0,0.0,1.0,32106641
0.375,0.375,0.25,92692533
0.04166666666666663,0.04166666666666663,0.9166666666666667,13068541
0.08333333333333337,0.08333333333333337,0.8333333333333333,7462434
0.15833333333333333,0.6833333333333333,0.15833333333333333,96421580
0.18083333333333335,0.18083333333333335,0.6383333333333333,24892701
0.06916666666666671,0.06916666666666671,0.8616666666666666,79842933
0.05833333333333335,0.05833333333333335,0.8833333333333333,94123684
0.09666666666666668,0.8066666666666666,0.09666666666666668,89126486
0.14999999999999997,0.14999999999999997,0.7000000000000001,54707156
0.07666666666666666,0.8466666666666667,0.07666666666666666,26822782
0.023333333333333317,0.023333333333333317,0.9533333333333334,53693425
0.08333333333333337,0.08333333333333337,0.8333333333333333,24933449
0.03916666666666668,0.03916666666666668,0.9216666666666666,76577468
0.18333333333333335,0.6333333333333333,0.18333333333333335,85905978
0.10416666666666663,0.10416666666666663,0.7916666666666667,1658418
0.010000000000000009,0.010000000000000009,0.98,40950100
0.20833333333333331,0.20833333333333331,0.5833333333333334,83301603
0.04833333333333334,0.04833333333333334,0.9033333333333333,32106641
0.05666666666666664,0.05666666666666664,0.8866666666666667,91550861
0.04916666666666669,0.04916666666666669,0.9016666666666666,90568492
0.04416666666666669,0.9116666666666666,0.04416666666666669,83604768
0.04166666666666663,0.04166666666666663,0.9166666666666667,25149672
0.04416666666666669,0.04416666666666669,0.9116666666666666,8462380
0.046666666666666634,0.046666666666666634,0.9066666666666667,24892701
0.03500000000000003,0.03500000000000003,0.9299999999999999,19689836
0.06999999999999995,0.06999999999999995,0.8600000000000001,43610137
0.11083333333333334,0.11083333333333334,0.7783333333333333,62714787
0.31916666666666665,0.3616666666666667,0.31916666666666665,81395819
0.25,0.5,0.25,89126486
0.36083333333333334,0.36083333333333334,0.2783333333333333,32975512
0.25,0.25,0.5,64608259
0.4,0.2,0.4,57875477
0.4175,0.16499999999999998,0.4175,69839659
0.3766666666666667,0.3766666666666667,0.24666666666666665,34090186
0.3125,0.375,0.3125,85905978
0.25,0.5,0.25,21844220
0.25,0.25,0.5,69004695
0.41333333333333333,0.17333333333333334,0.41333333333333333,67178806
0.4508333333333333,0.09833333333333333,0.4508333333333333,30523289
0.38916666666666666,0.22166666666666668,0.38916666666666666,92692533
0.3325,0.33499999999999996,0.3325,91550861
0.3333333333333333,0.33333333333333337,0.3333333333333333,66357229
0.25,0.25,0.5,65778899
0.38916666666666666,0.22166666666666662,0.38916666666666666,14107830
0.3466666666666667,0.30666666666666664,0.3466666666666667,72972604
0.15166666666666667,0.4241666666666667,0.4241666666666667,79842933
0.36083333333333334,0.2783333333333333,0.36083333333333334,19689836
0.4375,0.125,0.4375,22546504
0.38916666666666666,0.22166666666666668,0.38916666666666666,786489
0.27416666666666667,0.27416666666666667,0.45166666666666666,84152401
0.1975,0.1975,0.605,54707156
0.35583333333333333,0.28833333333333333,0.35583333333333333,32975512
0.39666666666666667,0.39666666666666667,0.20666666666666667,69249222
0.23583333333333334,0.23583333333333334,0.5283333333333333,53355015
0.375,0.375,0.25,14499395
0.17666666666666664,0.6466666666666667,0.17666666666666664,54194878
0.17083333333333334,0.17083333333333334,0.6583333333333333,74809158
0.3225,0.3225,0.355,21844220
0.1875,0.1875,0.625,2430050
0.3833333333333333,0.3833333333333333,0.23333333333333334,26861268
0.27083333333333337,0.4583333333333333,0.27083333333333337,13068541
0.15416666666666667,0.15416666666666667,0.6916666666666667,90568492
0.40249999999999997,0.195,0.40249999999999997,66357229
0.15250000000000002,0.15250000000000002,0.695,49607116
0.4058333333333333,0.18833333333333335,0.4058333333333333,19757086
0.34500000000000003,0.34500000000000003,0.30999999999999994,18472705
0.22916666666666669,0.22916666666666669,0.5416666666666666,43610137
0.16166666666666668,0.16166666666666668,0.6766666666666666,22546504
0.375,0.375,0.25,42487167
0.0,0.0,1.0,66411237
0.01666666666666672,0.9666666666666666,0.01666666666666672,26822782
0.008333333333333304,0.008333333333333304,0.9833333333333334,64608259
0.05666666666666664,0.8866666666666667,0.05666666666666664,69249222
0.125,0.125,0.75,33246590
0.0,0.0,1.0,50043403
0.0,0.0,1.0,23083100
0.033333333333333326,0.033333333333333326,0.9333333333333333,1658418
0.0,0.0,1.0,2430050
0.01666666666666672,0.01666666666666672,0.9666666666666666,21053593
0.08333333333333337,0.08333333333333337,0.8333333333333333,55392938
0.08333333333333337,0.8333333333333333,0.08333333333333337,83604768
0.08333333333333337,0.08333333333333337,0.8333333333333333,65778899
0.0,0.0,1.0,49607116
0.08333333333333337,0.08333333333333337,0.8333333333333333,77779142
0.125,0.125,0.75,4462248
0.16666666666666669,0.16666666666666669,0.6666666666666666,18250573
0.16666666666666669,0.16666666666666669,0.6666666666666666,62714787
0.050000000000000044,0.8999999999999999,0.050000000000000044,786489
0.08333333333333337,0.08333333333333337,0.8333333333333333,42487167
0.008333333333333304,0.008333333333333304,0.9833333333333334,53693425
