Growth,Loss,Stable,id
0.0050000000000000044,0.0050000000000000044,0.99,87950922
0.3,0.4,0.3,81395819
0.0050000000000000044,0.0050000000000000044,0.99,84152401
0.0050000000000000044,0.0050000000000000044,0.99,66411237
0.0050000000000000044,0.0050000000000000044,0.99,29398292
0.0050000000000000044,0.0050000000000000044,0.99,97187302
0.0050000000000000044,0.0050000000000000044,0.99,76577468
0.3,0.3,0.4,34090186
0.3,0.4,0.3,54194878
0.3,0.3,0.4,23083100
0.0050000000000000044,0.0050000000000000044,0.99,40450920
0.0050000000000000044,0.99,0.0050000000000000044,86348793
0.0050000000000000044,0.0050000000000000044,0.99,32106641
0.3,0.3,0.4,92692533
0.0050000000000000044,0.0050000000000000044,0.99,13068541
0.0050000000000000044,0.0050000000000000044,0.99,7462434
0.0050000000000000044,0.99,0.0050000000000000044,96421580
0.3,0.3,0.4,24892701
0.0050000000000000044,0.0050000000000000044,0.99,79842933
0.0050000000000000044,0.0050000000000000044,0.99,94123684
0.0050000000000000044,0.99,0.0050000000000000044,89126486
0.0050000000000000044,0.0050000000000000044,0.99,54707156
0.0050000000000000044,0.99,0.0050000000000000044,26822782
0.0050000000000000044,0.0050000000000000044,0.99,53693425
0.0050000000000000044,0.0050000000000000044,0.99,24933449
0.0050000000000000044,0.0050000000000000044,0.99,76577468
0.0050000000000000044,0.99,0.0050000000000000044,85905978
0.3,0.3,0.4,1658418
0.0050000000000000044,0.0050000000000000044,0.99,40950100
0.3,0.3,0.4,83301603
0.0050000000000000044,0.0050000000000000044,0.99,32106641
0.0050000000000000044,0.0050000000000000044,0.99,91550861
0.0050000000000000044,0.0050000000000000044,0.99,90568492
0.0050000000000000044,0.99,0.0050000000000000044,83604768
0.0050000000000000044,0.0050000000000000044,0.99,25149672
0.0050000000000000044,0.0050000000000000044,0.99,8462380
0.0050000000000000044,0.0050000000000000044,0.99,24892701
0.0050000000000000044,0.0050000000000000044,0.99,19689836
0.0050000000000000044,0.0050000000000000044,0.99,43610137
0.0050000000000000044,0.0050000000000000044,0.99,62714787
0.3,0.4,0.3,81395819
0.0050000000000000044,0.99,0.0050000000000000044,89126486
0.3,0.3,0.4,32975512
0.0050000000000000044,0.0050000000000000044,0.99,64608259
0.3,0.4,0.3,57875477
0.3,0.4,0.3,69839659
0.3,0.3,0.4,34090186
0.0050000000000000044,0.99,0.0050000000000000044,85905978
0.0050000000000000044,0.99,0.0050000000000000044,21844220
0.0050000000000000044,0.0050000000000000044,0.99,69004695
0.3,0.4,0.3,67178806
0.3,0.4,0.3,30523289
0.3,0.4,0.3,92692533
0.0050000000000000044,0.99,0.0050000000000000044,91550861
0.3,0.4,0.3,66357229
0.0050000000000000044,0.0050000000000000044,0.99,65778899
0.3,0.4,0.3,14107830
0.3,0.4,0.3,72972604
0.4,0.3,0.3,79842933
0.3,0.4,0.3,19689836
0.3,0.4,0.3,22546504
0.3,0.4,0.3,786489
0.0050000000000000044,0.0050000000000000044,0.99,84152401
0.0050000000000000044,0.0050000000000000044,0.99,54707156
0.3,0.4,0.3,32975512
0.3,0.3,0.4,69249222
0.3,0.3,0.4,53355015
0.3,0.3,0.4,14499395
0.0050000000000000044,0.99,0.0050000000000000044,54194878
0.0050000000000000044,0.0050000000000000044,0.99,74809158
0.3,0.3,0.4,21844220
0.0050000000000000044,0.0050000000000000044,0.99,2430050
0.3,0.3,0.4,26861268
0.3,0.4,0.3,13068541
0.0050000000000000044,0.0050000000000000044,0.99,90568492
0.3,0.4,0.3,66357229
0.0050000000000000044,0.0050000000000000044,0.99,49607116
0.3,0.4,0.3,19757086
0.3,0.3,0.4,18472705
0.0050000000000000044,0.0050000000000000044,0.99,43610137
0.0050000000000000044,0.0050000000000000044,0.99,22546504
0.3,0.3,0.4,42487167
0.0050000000000000044,0.0050000000000000044,0.99,66411237
0.0050000000000000044,0.99,0.0050000000000000044,26822782
0.0050000000000000044,0.0050000000000000044,0.99,64608259
0.0050000000000000044,0.99,0.0050000000000000044,69249222
0.0050000000000000044,0.0050000000000000044,0.99,33246590
0.0050000000000000044,0.0050000000000000044,0.99,50043403
0.0050000000000000044,0.0050000000000000044,0.99,23083100
0.0050000000000000044,0.0050000000000000044,0.99,1658418
