Growth,Loss,Stable,id
0.333,0.333,0.333,21494001
0.198,0.198,0.603,92843222
0.208,0.208,0.583,3084158
0.225,0.55,0.225,54059491
0.104,0.104,0.792,10973648
0.194,0.612,0.194,33184069
0.277,0.277,0.445,62984208
0.146,0.146,0.708,62168796
0.298,0.405,0.298,58978367
0.188,0.188,0.625,8820004
0.208,0.208,0.583,24022940
0.403,0.193,0.403,28326592
0.198,0.198,0.605,64047275
0.32,0.36,0.32,3627259
0.167,0.167,0.667,85344742
0.152,0.152,0.695,75019596
0.188,0.188,0.625,98482133
0.334,0.334,0.332,21494001
0.042,0.917,0.042,50028290
0.132,0.132,0.737,99193825
0.292,0.292,0.417,46613213
0.236,0.236,0.528,81035060
0.403,0.403,0.193,60139785
0.32,0.32,0.36,98553459
0.208,0.208,0.583,92891900
0.458,0.083,0.458,36613739
0.125,0.125,0.75,37245488
0.0,0.0,1.0,15479292
0.083,0.833,0.083,29165192
0.083,0.083,0.833,24022940
0.083,0.083,0.833,65374836
0.083,0.083,0.833,86755977
0.167,0.167,0.667,21974299
0.292,0.292,0.417,22228001
0.25,0.25,0.5,64513252
0.083,0.083,0.833,98482133
0.083,0.833,0.083,92843222
0.083,0.083,0.833,71948122
0.083,0.083,0.833,30739793
0.333,0.333,0.333,46613213
0.125,0.125,0.75,46697630
0.167,0.167,0.667,48215149
0.25,0.25,0.5,45288542
0.417,0.167,0.417,10586330
0.271,0.271,0.458,33184069
0.292,0.292,0.417,92891900
0.333,0.333,0.333,94750786
0.25,0.5,0.25,35171556
0.292,0.417,0.292,2509987
0.25,0.25,0.5,39258835
0.333,0.333,0.333,28326592
0.25,0.5,0.25,65374836
0.25,0.5,0.25,19048534
0.25,0.5,0.25,28853797
0.417,0.167,0.417,7135261
0.25,0.25,0.5,40616112
0.333,0.333,0.333,3084158
0.25,0.25,0.5,31572040
0.25,0.25,0.5,74866697
0.25,0.25,0.5,46697630
0.25,0.25,0.5,81035060
0.25,0.5,0.25,75388542
0.25,0.5,0.25,32662645
0.333,0.333,0.333,61250602
0.125,0.75,0.125,89713443
0.181,0.638,0.181,45448122
0.173,0.653,0.173,33169768
0.083,0.833,0.083,6798519
0.167,0.167,0.667,50982833
0.333,0.333,0.333,42044697
0.167,0.167,0.667,14623643
0.183,0.183,0.633,59603330
0.104,0.792,0.104,61488767
0.167,0.167,0.667,34963455
0.333,0.333,0.333,58045422
0.167,0.167,0.667,99789596
0.75,0.125,0.125,30861007
0.125,0.125,0.75,76162539
0.167,0.167,0.667,33840615
0.042,0.917,0.042,43929050
0.167,0.167,0.667,57189037
0.348,0.348,0.305,65481674
0.111,0.778,0.111,5184954
0.167,0.167,0.667,18719633
0.167,0.667,0.167,13956104
0.306,0.388,0.306,97035129
0.348,0.348,0.305,58264886
0.146,0.146,0.708,86304962
0.194,0.194,0.612,45506890
0.41,0.41,0.18,2989166
0.25,0.25,0.5,59603330
0.257,0.487,0.257,1921938
0.414,0.414,0.172,59064411
0.403,0.403,0.193,66439935
0.306,0.306,0.388,559985
0.333,0.333,0.333,79505051
0.16,0.16,0.68,76162539
0.152,0.695,0.152,32811471
0.333,0.333,0.333,16794521
0.222,0.222,0.555,8912536
0.292,0.292,0.417,50238320
0.41,0.18,0.41,12092475
0.243,0.243,0.513,18719633
0.042,0.917,0.042,52454943
0.146,0.146,0.708,47154842
0.41,0.18,0.41,59613215
0.208,0.208,0.583,40105064
0.333,0.333,0.333,40616112
0.208,0.208,0.583,6743363
0.083,0.083,0.833,24364930
0.125,0.125,0.75,45506890
0.292,0.292,0.417,42302026
0.417,0.167,0.417,61488767
0.292,0.292,0.417,25165712
0.208,0.208,0.583,45687769
0.083,0.083,0.833,31732438
0.083,0.083,0.833,559985
0.167,0.667,0.167,4559862
0.083,0.083,0.833,33840615
0.333,0.333,0.333,49516028
0.167,0.667,0.167,56320934
0.083,0.083,0.833,50238320
0.375,0.25,0.375,12895127
0.083,0.083,0.833,25846678
0.25,0.25,0.5,15017814
0.208,0.583,0.208,52805482
0.167,0.667,0.167,3702821
0.375,0.375,0.25,40105064
0.167,0.167,0.667,98970566
0.25,0.5,0.25,43434230
0.333,0.333,0.333,89015513
0.208,0.583,0.208,2989166
0.25,0.25,0.5,42302026
0.25,0.25,0.5,34963455
0.25,0.5,0.25,64193923
0.25,0.5,0.25,67226290
0.292,0.417,0.292,95590134
0.25,0.25,0.5,79505051
0.25,0.5,0.25,4559862
0.25,0.5,0.25,43929050
0.25,0.25,0.5,47131474
0.167,0.667,0.167,40636432
0.292,0.417,0.292,6027971
0.25,0.5,0.25,12092475
0.292,0.417,0.292,12895127
0.25,0.25,0.5,72828169
0.25,0.25,0.5,14945916
0.25,0.5,0.25,70338676
0.271,0.458,0.271,9318229
0.292,0.417,0.292,35201805
0.222,0.222,0.555,66231847
0.208,0.583,0.208,41064726
0.267,0.267,0.467,20542217
0.139,0.139,0.722,97384687
0.167,0.167,0.667,33104147
0.417,0.167,0.417,49232306
0.275,0.275,0.45,61692070
0.194,0.612,0.194,24943628
0.188,0.188,0.625,96596796
0.286,0.428,0.286,57879110
0.264,0.264,0.472,77751730
0.222,0.222,0.555,43940611
0.167,0.167,0.667,62718577
0.167,0.667,0.167,71752994
0.271,0.271,0.458,26389170
0.333,0.333,0.333,18073031
0.167,0.167,0.667,85024349
0.236,0.236,0.528,21644861
0.167,0.167,0.667,74198586
0.167,0.667,0.167,2267151
0.167,0.167,0.667,95123940
0.167,0.667,0.167,44317740
0.167,0.667,0.167,67136040
0.167,0.167,0.667,15097602
0.167,0.167,0.667,63153131
0.333,0.333,0.333,86186120
0.25,0.25,0.5,80894632
0.285,0.285,0.43,18176798
0.167,0.667,0.167,32398828
0.236,0.236,0.528,20279809
0.222,0.555,0.222,22307887
0.292,0.417,0.292,34630297
0.167,0.167,0.667,56316451
0.188,0.188,0.625,54866832
0.167,0.667,0.167,58174273
0.202,0.202,0.597,33417579
0.319,0.362,0.319,41454505
0.208,0.208,0.583,16948733
0.222,0.222,0.557,24051894
0.229,0.542,0.229,11550393
0.305,0.39,0.305,16689195
0.306,0.306,0.388,37168949
0.188,0.625,0.188,34629496
0.167,0.167,0.667,45782398
0.16,0.16,0.68,85280956
0.167,0.167,0.667,48765477
0.298,0.405,0.298,14263502
0.125,0.125,0.75,3126544
0.125,0.75,0.125,52502539
0.208,0.583,0.208,71855026
0.125,0.75,0.125,64244777
0.083,0.833,0.083,70771064
0.125,0.75,0.125,52003618
0.167,0.167,0.667,9642087
0.333,0.333,0.333,14601786
0.111,0.778,0.111,90647233
0.236,0.236,0.528,65272083
0.152,0.152,0.695,10090956
0.181,0.638,0.181,12324827
0.375,0.375,0.25,76918251
0.229,0.229,0.542,7514744
0.09,0.82,0.09,96257518
0.305,0.305,0.39,28810942
0.167,0.167,0.667,46037425
0.083,0.833,0.083,93558331
0.083,0.833,0.083,15877699
0.083,0.833,0.083,12492028
0.083,0.833,0.083,36952705
0.125,0.125,0.75,69505667
0.333,0.333,0.333,32269286
0.158,0.683,0.158,81962824
0.271,0.271,0.458,61313589
0.167,0.167,0.667,63475752
0.083,0.833,0.083,50859636
0.333,0.333,0.333,98449541
0.167,0.167,0.667,64305508
0.083,0.833,0.083,39487747
0.264,0.472,0.264,43840440
0.146,0.708,0.146,5049125
0.208,0.208,0.583,41552683
0.138,0.138,0.723,13749178
0.146,0.146,0.708,53295930
0.167,0.167,0.667,455106
0.292,0.292,0.417,66844839
0.208,0.208,0.583,11457617
0.298,0.298,0.403,45505757
0.167,0.167,0.667,67535719
0.167,0.167,0.667,55539869
0.083,0.833,0.083,63852080
0.167,0.167,0.667,12568483
0.208,0.208,0.583,85200540
0.083,0.833,0.083,55415834
0.167,0.167,0.667,97300621
0.167,0.167,0.667,44431662
0.333,0.333,0.333,8346614
0.361,0.278,0.361,28483136
0.375,0.375,0.25,31253629
0.167,0.167,0.667,33104147
0.375,0.25,0.375,91765097
0.208,0.208,0.583,31563996
0.125,0.125,0.75,99279675
0.104,0.104,0.792,50015437
0.333,0.333,0.333,43059704
0.333,0.333,0.333,77751730
0.327,0.347,0.327,54418111
0.312,0.312,0.375,4361579
0.083,0.083,0.833,30521525
0.062,0.875,0.062,22351213
0.042,0.917,0.042,49232306
0.0,1.0,0.0,94436837
0.167,0.167,0.667,37783257
0.167,0.167,0.667,99279675
0.167,0.167,0.667,32276560
0.157,0.157,0.687,74702469
0.167,0.167,0.667,43940611
0.125,0.75,0.125,71818140
0.25,0.25,0.5,21369642
0.146,0.146,0.708,63456411
0.042,0.042,0.917,73361988
0.167,0.167,0.667,21164143
0.167,0.167,0.667,21644861
0.167,0.167,0.667,89171532
0.021,0.021,0.958,80396970
0.167,0.167,0.667,87488333
0.167,0.167,0.667,64465217
0.035,0.035,0.93,64335364
0.1,0.1,0.8,15097602
0.0,1.0,0.0,55147211
0.202,0.202,0.595,11501350
0.125,0.125,0.75,77633709
0.167,0.167,0.667,85596696
0.188,0.188,0.625,8950428
0.083,0.833,0.083,20279809
0.058,0.058,0.883,26934636
0.225,0.225,0.55,44696921
0.125,0.125,0.75,87724360
0.204,0.204,0.592,19794892
0.146,0.146,0.708,61499310
0.104,0.104,0.792,33417579
0.0,1.0,0.0,36673684
0.167,0.167,0.667,20434852
0.167,0.167,0.667,43175515
0.167,0.167,0.667,7220644
0.183,0.183,0.633,56045257
0.152,0.152,0.695,37168949
0.0,1.0,0.0,99026233
0.167,0.167,0.667,18012307
0.167,0.167,0.667,52026074
0.25,0.25,0.5,54890783
0.271,0.458,0.271,60428320
0.188,0.625,0.188,3126544
0.0,1.0,0.0,41271045
0.292,0.292,0.417,42616618
0.194,0.194,0.612,83032481
0.188,0.188,0.625,18654155
0.041,0.918,0.041,17564098
0.083,0.083,0.833,9642087
0.253,0.253,0.493,63143411
0.167,0.167,0.667,8495566
0.181,0.181,0.638,8250550
0.25,0.5,0.25,63429621
0.194,0.612,0.194,55227732
0.167,0.167,0.667,76918251
0.014,0.972,0.014,8436142
0.167,0.167,0.667,42051937
0.188,0.188,0.625,87726400
0.354,0.354,0.292,21137318
0.198,0.605,0.198,83184471
0.021,0.958,0.021,15877699
0.2,0.2,0.6,76605123
0.271,0.271,0.458,29640881
0.139,0.139,0.722,53135294
0.306,0.306,0.388,85975553
0.833,0.083,0.083,29891893
0.167,0.167,0.667,61313589
0.229,0.542,0.229,90770365
0.0,1.0,0.0,99506641
0.083,0.833,0.083,99402802
0.083,0.083,0.833,12335363
0.264,0.264,0.472,34423062
0.333,0.333,0.333,43840440
0.025,0.95,0.025,71789621
0.125,0.125,0.75,71980924
0.042,0.042,0.917,16033006
0.181,0.181,0.638,79719466
0.25,0.25,0.5,66844677
0.167,0.167,0.667,66844839
0.0,1.0,0.0,96862347
0.167,0.167,0.667,2036787
0.162,0.162,0.675,99007996
0.083,0.083,0.833,19008067
0.188,0.188,0.625,67789724
0.167,0.167,0.667,12568483
0.056,0.056,0.888,37776877
0.037,0.037,0.925,67566660
0.125,0.125,0.75,59632161
0.017,0.017,0.967,68384803
0.208,0.208,0.583,52646376
0.883,0.058,0.058,59938041
0.162,0.675,0.162,35908263
0.0,0.0,1.0,48216084
0.079,0.079,0.842,6112429
0.037,0.037,0.925,47095635
0.014,0.014,0.972,37795995
0.222,0.222,0.555,39539627
0.0,1.0,0.0,38714725
0.042,0.917,0.042,22798620
0.167,0.167,0.667,7383109
0.167,0.167,0.667,81626505
0.167,0.167,0.667,36294526
0.167,0.167,0.667,71432475
0.188,0.625,0.188,47419238
0.167,0.167,0.667,76495616
0.319,0.319,0.362,16877049
0.181,0.181,0.638,66315849
0.111,0.111,0.778,43432041
0.208,0.208,0.583,81075524
0.0,1.0,0.0,75223024
0.251,0.251,0.498,64486083
0.222,0.555,0.222,41034145
0.208,0.208,0.583,48227217
0.354,0.292,0.354,41273984
0.317,0.317,0.367,27291394
0.202,0.202,0.597,75864178
0.083,0.833,0.083,62571721
0.152,0.152,0.695,4131431
0.075,0.075,0.85,50185021
0.112,0.112,0.775,73118339
0.052,0.052,0.897,20355074
0.098,0.098,0.805,82508144
0.083,0.083,0.833,21375171
0.167,0.167,0.667,39068111
0.125,0.125,0.75,88123280
0.0,1.0,0.0,28828997
0.383,0.383,0.233,34985957
0.027,0.945,0.027,62682900
0.208,0.208,0.583,27977191
0.292,0.292,0.417,33417357
0.167,0.167,0.667,29745374
0.181,0.181,0.638,31271106
0.188,0.188,0.625,16462000
0.25,0.25,0.5,47051949
0.062,0.062,0.875,71229770
0.194,0.194,0.612,54746569
0.042,0.042,0.917,93598417
0.236,0.236,0.528,12864094
0.111,0.111,0.778,32523011
0.229,0.229,0.542,33324785
0.188,0.188,0.625,42791565
0.0,1.0,0.0,75435808
0.119,0.762,0.119,85804378
0.312,0.312,0.375,8017112
0.167,0.167,0.667,74177418
0.188,0.188,0.625,58995102
0.275,0.275,0.45,36461137
0.178,0.178,0.643,35651812
0.118,0.118,0.763,34996089
0.125,0.75,0.125,17991182
0.181,0.181,0.638,27509654
0.258,0.485,0.258,8026487
0.298,0.298,0.405,83099561
0.333,0.333,0.333,44572967
0.188,0.188,0.625,54824704
0.0,1.0,0.0,6364455
0.333,0.333,0.333,61883776
0.0,1.0,0.0,95858405
0.142,0.142,0.717,3262458
0.194,0.194,0.612,18138563
0.275,0.275,0.45,39055832
0.125,0.125,0.75,33286663
0.083,0.083,0.833,47051138
0.042,0.917,0.042,35879362
0.258,0.258,0.485,87908724
0.042,0.042,0.917,88848656
0.243,0.243,0.513,48435131
0.243,0.243,0.513,73645933
0.167,0.167,0.667,12756729
0.021,0.958,0.021,73374468
0.248,0.248,0.505,19043348
0.083,0.083,0.833,82530089
0.183,0.183,0.633,91564749
0.146,0.146,0.708,3179383
0.229,0.229,0.542,12894916
0.188,0.625,0.188,20566336
0.236,0.236,0.528,9570316
0.167,0.167,0.667,57822024
0.104,0.104,0.792,8535437
0.042,0.042,0.917,92374059
0.283,0.283,0.433,83911506
0.125,0.75,0.125,7285342
0.298,0.298,0.405,40153125
0.194,0.194,0.612,25138816
0.162,0.162,0.675,58064927
0.098,0.805,0.098,60904612
0.104,0.104,0.792,30612648
0.158,0.683,0.158,67657724
0.194,0.194,0.612,55415835
0.292,0.417,0.292,43327607
0.037,0.037,0.925,97845279
0.167,0.167,0.667,48556522
0.194,0.194,0.612,30927567
0.058,0.883,0.058,17117791
0.202,0.202,0.597,70708993
0.167,0.167,0.667,44856761
0.263,0.263,0.473,88316019
0.058,0.883,0.058,71499988
0.117,0.117,0.767,63564376
0.058,0.883,0.058,88712342
0.167,0.167,0.667,16892429
0.0,0.0,1.0,27239952
0.237,0.527,0.237,57389727
0.251,0.251,0.498,94935464
0.183,0.183,0.633,90358694
0.167,0.667,0.167,31067779
0.271,0.271,0.458,53353285
0.365,0.365,0.27,6569115
0.048,0.903,0.048,26939195
0.312,0.312,0.375,13764870
0.264,0.264,0.472,17476238
0.125,0.75,0.125,62267731
0.188,0.188,0.625,81301230
0.348,0.348,0.305,4159211
0.167,0.167,0.667,39909318
0.167,0.167,0.667,7805728
0.292,0.417,0.292,35516882
0.118,0.763,0.118,43163292
0.306,0.306,0.388,25548648
0.167,0.167,0.667,11316154
0.188,0.188,0.625,30399008
0.083,0.833,0.083,13834242
0.354,0.354,0.292,68949609
0.194,0.612,0.194,25589824
0.208,0.208,0.583,88275917
0.312,0.312,0.377,8992576
0.125,0.75,0.125,41357613
0.302,0.302,0.395,90021159
0.2,0.2,0.6,77433463
0.292,0.417,0.292,18664242
0.222,0.555,0.222,41471061
0.283,0.433,0.283,54856769
0.246,0.246,0.508,46111214
0.267,0.267,0.467,77377740
0.035,0.035,0.93,45262726
0.222,0.555,0.222,14779054
0.2,0.2,0.6,45223050
0.204,0.204,0.592,39199598
0.32,0.36,0.32,95944921
0.037,0.925,0.037,66139742
0.139,0.139,0.722,22871540
0.148,0.703,0.148,55788237
0.125,0.125,0.75,54078041
0.194,0.194,0.612,28510605
0.052,0.052,0.897,19733658
0.86,0.07,0.07,47316945
0.277,0.277,0.445,77686271
0.208,0.583,0.208,86250784
0.167,0.167,0.667,84334178
0.271,0.271,0.458,99317206
0.292,0.292,0.417,48056835
0.062,0.062,0.875,44282950
0.288,0.288,0.425,26650285
0.292,0.292,0.417,82492414
0.32,0.32,0.36,39123349
0.319,0.319,0.362,30702797
0.139,0.139,0.722,29278784
0.269,0.269,0.462,66647713
0.194,0.612,0.194,11948455
0.0,1.0,0.0,14161111
0.208,0.583,0.208,12493263
0.083,0.083,0.833,26254621
0.222,0.222,0.555,35350065
0.194,0.194,0.612,57885928
0.212,0.212,0.577,94567063
0.25,0.25,0.5,40839829
0.216,0.216,0.568,46042816
0.229,0.229,0.542,61694074
0.058,0.058,0.883,41677453
0.083,0.833,0.083,24940595
0.188,0.188,0.625,77281164
0.072,0.072,0.855,41259290
0.183,0.183,0.633,65380809
0.183,0.183,0.633,80283190
0.25,0.25,0.5,37925696
0.25,0.25,0.5,44174778
0.358,0.358,0.285,87012915
0.0,1.0,0.0,12679999
0.083,0.083,0.833,22573452
0.292,0.292,0.417,38322057
0.292,0.417,0.292,27601013
0.292,0.292,0.417,17152533
0.25,0.25,0.5,25369551
0.236,0.236,0.528,35993728
0.225,0.225,0.55,69460624
0.188,0.188,0.625,54507355
0.267,0.267,0.467,94490787
0.25,0.25,0.5,84043699
0.281,0.281,0.438,84664598
0.125,0.75,0.125,25803211
0.298,0.298,0.403,14980194
0.358,0.358,0.285,75622721
0.348,0.348,0.305,98101164
0.247,0.507,0.247,48544835
0.083,0.083,0.833,97795826
0.167,0.167,0.667,52630508
0.271,0.271,0.458,54130399
0.146,0.146,0.708,70057168
0.268,0.268,0.465,50957386
0.25,0.25,0.5,48469600
0.142,0.142,0.717,34978170
0.285,0.285,0.43,31546195
0.09,0.09,0.82,23334667
0.178,0.178,0.643,19208163
0.167,0.667,0.167,41385531
0.181,0.638,0.181,42526660
0.375,0.375,0.25,25895905
0.152,0.695,0.152,79491636
0.32,0.36,0.32,72738915
0.167,0.167,0.667,26228809
0.306,0.306,0.388,35316867
0.167,0.667,0.167,55325386
0.083,0.833,0.083,99852144
0.292,0.292,0.417,78790916
0.152,0.152,0.695,95744777
0.375,0.25,0.375,41079245
0.292,0.417,0.292,45593818
0.114,0.772,0.114,77399713
0.16,0.16,0.68,99294287
0.112,0.777,0.112,44552610
0.263,0.263,0.473,63230931
0.333,0.333,0.333,45004669
0.264,0.264,0.472,1478704
0.292,0.292,0.417,32205334
0.319,0.362,0.319,97129398
0.264,0.264,0.472,17947597
0.358,0.283,0.358,30255727
0.337,0.337,0.327,28406594
0.236,0.236,0.528,25853816
0.222,0.555,0.222,31487355
0.125,0.125,0.75,26435318
0.32,0.36,0.32,44571839
0.188,0.188,0.625,8838066
0.403,0.403,0.193,77335773
0.25,0.25,0.5,53336528
0.292,0.417,0.292,55491228
0.277,0.277,0.445,52460472
0.392,0.392,0.215,88146083
0.132,0.132,0.737,81626876
0.333,0.333,0.333,47235922
0.188,0.188,0.625,11717090
0.208,0.583,0.208,77225188
0.222,0.222,0.555,98179811
0.236,0.528,0.236,15045918
0.188,0.188,0.625,39866504
0.333,0.333,0.333,26288940
0.142,0.142,0.717,85713682
0.292,0.417,0.292,11944291
0.277,0.277,0.445,50223841
0.021,0.958,0.021,60375118
0.083,0.083,0.833,80310007
0.264,0.264,0.472,11839463
0.308,0.308,0.383,32623359
0.083,0.833,0.083,93434712
0.083,0.083,0.833,44496279
0.312,0.375,0.312,58349102
0.167,0.167,0.667,14399167
0.236,0.236,0.528,27700155
0.277,0.277,0.445,86662129
0.188,0.188,0.625,47739374
0.292,0.417,0.292,24933670
0.021,0.958,0.021,6072511
0.219,0.219,0.562,45333295
0.208,0.208,0.583,33118053
0.396,0.396,0.208,87183244
0.021,0.958,0.021,60304496
0.111,0.111,0.778,61214746
0.222,0.555,0.222,23304086
0.271,0.271,0.458,36229953
0.25,0.25,0.5,66982560
0.229,0.229,0.542,1815261
0.312,0.312,0.375,3347295
0.152,0.152,0.695,13526362
0.208,0.208,0.583,17248963
0.333,0.333,0.333,30658359
0.173,0.653,0.173,45965471
0.292,0.292,0.417,35133434
0.243,0.513,0.243,29463739
0.255,0.49,0.255,24894846
0.215,0.57,0.215,66873649
0.194,0.194,0.612,42450003
0.348,0.348,0.305,72164356
0.292,0.292,0.417,1727203
0.225,0.225,0.55,6876491
0.198,0.198,0.605,35012152
0.0,1.0,0.0,83577953
0.312,0.312,0.375,40557321
0.188,0.188,0.625,48574372
0.583,0.208,0.208,90027238
0.229,0.229,0.542,47591954
0.292,0.292,0.417,23115588
0.152,0.152,0.695,83623240
0.225,0.225,0.55,5937234
0.132,0.132,0.737,2929837
0.317,0.367,0.317,27168823
0.28,0.28,0.44,20791549
0.167,0.167,0.667,73282991
0.325,0.35,0.325,77457591
0.32,0.36,0.32,85960555
0.181,0.181,0.638,78782884
0.379,0.379,0.242,22949121
0.222,0.555,0.222,53034559
0.222,0.555,0.222,33197536
0.104,0.792,0.104,16965720
0.208,0.208,0.583,43050499
0.083,0.083,0.833,4763792
0.142,0.142,0.717,98246703
0.202,0.597,0.202,21465549
0.277,0.277,0.445,67203636
0.121,0.121,0.758,10036461
0.277,0.277,0.445,37958395
0.075,0.075,0.85,37147766
0.258,0.258,0.483,26992224
0.119,0.762,0.119,50412070
0.152,0.152,0.695,15444416
0.233,0.233,0.533,65480552
0.222,0.222,0.557,31092034
0.333,0.333,0.333,52258736
0.208,0.208,0.583,81643327
0.292,0.292,0.417,22104068
0.181,0.181,0.638,99655003
0.128,0.745,0.128,83695519
0.306,0.388,0.306,49511884
0.333,0.333,0.333,36076168
0.25,0.25,0.5,23615586
0.403,0.403,0.193,93051693
0.146,0.146,0.708,92951688
0.222,0.555,0.222,70527969
0.222,0.222,0.555,36951822
0.208,0.208,0.583,95528499
0.188,0.188,0.625,16600313
0.327,0.327,0.347,66253699
0.083,0.083,0.833,53863207
0.314,0.372,0.314,60364145
0.167,0.167,0.667,36241733
0.348,0.348,0.305,95518555
0.3,0.3,0.4,86414071
0.418,0.165,0.418,29192961
0.152,0.152,0.695,91114746
0.25,0.25,0.5,33352779
0.181,0.638,0.181,52348515
0.417,0.167,0.417,96629970
0.188,0.188,0.625,57250819
0.292,0.292,0.417,4764753
0.306,0.306,0.388,89414257
0.333,0.333,0.333,1720977
0.277,0.277,0.445,72225886
0.292,0.292,0.417,38079667
0.292,0.292,0.417,12509128
0.292,0.417,0.292,94548779
0.333,0.333,0.333,29769267
0.152,0.152,0.695,47976779
0.277,0.277,0.445,74316898
0.244,0.244,0.512,16607305
0.333,0.333,0.333,99168814
0.236,0.236,0.528,36149117
0.152,0.152,0.695,70232515
0.188,0.188,0.625,67553131
0.292,0.292,0.417,6644833
0.25,0.25,0.5,3770220
0.062,0.062,0.875,96398773
0.262,0.262,0.475,84015453
0.229,0.229,0.542,55382784
0.027,0.945,0.027,62719537
0.278,0.278,0.443,1638188
0.306,0.306,0.388,91205046
0.25,0.25,0.5,1648464
0.208,0.208,0.583,46143333
0.375,0.375,0.25,86134114
0.042,0.917,0.042,70352049
0.25,0.25,0.5,16983836
0.638,0.181,0.181,25156875
0.167,0.167,0.667,73178709
0.277,0.277,0.445,16630006
0.264,0.264,0.472,8819235
0.056,0.888,0.056,33747263
0.167,0.167,0.667,61757044
0.292,0.292,0.417,69106160
0.277,0.277,0.445,49478511
0.25,0.25,0.5,94049338
0.208,0.208,0.583,91459479
0.292,0.292,0.417,78878223
0.396,0.396,0.208,72459260
0.194,0.194,0.612,84685741
0.292,0.292,0.417,18347889
0.208,0.208,0.583,84786586
0.188,0.625,0.188,77704200
0.277,0.445,0.277,51501511
0.277,0.277,0.445,49174258
0.312,0.312,0.375,70736101
0.375,0.375,0.25,53025402
0.292,0.292,0.417,21442312
0.167,0.167,0.667,75934290
0.333,0.333,0.333,84201449
0.194,0.194,0.612,14587121
0.333,0.333,0.333,25354267
0.334,0.332,0.334,38232652
0.167,0.667,0.167,69709370
0.292,0.292,0.417,7080282
0.208,0.583,0.208,75805404
0.208,0.208,0.583,42123359
0.32,0.32,0.36,41916416
0.281,0.281,0.438,69228843
0.306,0.306,0.388,67152187
0.431,0.431,0.138,11237359
0.236,0.236,0.528,14308784
0.414,0.172,0.414,45099665
0.32,0.32,0.36,96944801
0.25,0.25,0.5,21013070
0.312,0.375,0.312,21431604
0.208,0.208,0.583,53639657
0.333,0.333,0.333,73813900
0.194,0.194,0.612,39525384
0.375,0.375,0.25,40720659
0.361,0.361,0.278,7970530
0.263,0.263,0.473,30302360
0.402,0.402,0.197,71948294
0.229,0.542,0.229,27472460
0.375,0.375,0.25,85736283
0.375,0.375,0.25,12230435
0.361,0.361,0.278,79894404
0.208,0.583,0.208,36134438
0.292,0.292,0.417,11920385
0.222,0.555,0.222,6212448
0.188,0.188,0.625,18337485
0.292,0.292,0.417,14039438
0.188,0.188,0.625,1947700
0.229,0.542,0.229,44739420
0.167,0.167,0.667,9267485
0.25,0.25,0.5,64895865
0.146,0.146,0.708,32683662
0.292,0.292,0.417,16801032
0.25,0.25,0.5,58937088
0.264,0.264,0.472,30366492
0.292,0.292,0.417,80376374
0.25,0.25,0.5,59273721
0.208,0.208,0.583,66340684
0.389,0.389,0.222,21220599
0.236,0.236,0.528,24787170
0.333,0.333,0.333,76135719
0.32,0.32,0.36,77511038
0.208,0.208,0.583,81994839
0.208,0.208,0.583,63140690
0.306,0.306,0.388,85989726
0.348,0.348,0.305,69348945
0.348,0.348,0.305,32383488
0.125,0.125,0.75,64114691
0.119,0.762,0.119,74195841
0.312,0.312,0.375,35951466
0.327,0.327,0.347,8439815
0.292,0.292,0.417,44236397
0.319,0.319,0.362,69083164
0.167,0.167,0.667,11930082
0.208,0.583,0.208,96185890
0.292,0.292,0.417,93644764
0.194,0.194,0.612,14343902
0.292,0.292,0.417,46256116
0.125,0.125,0.75,40192688
0.327,0.327,0.347,23336044
0.125,0.75,0.125,68213731
0.333,0.333,0.333,87454463
0.257,0.257,0.487,7409956
0.396,0.396,0.208,5268120
0.312,0.312,0.375,28187108
0.382,0.382,0.237,30886039
0.25,0.25,0.5,64413900
0.389,0.389,0.222,82364876
0.125,0.125,0.75,77335389
0.121,0.121,0.758,38827671
0.212,0.212,0.577,15035164
0.424,0.424,0.152,21306615
0.438,0.438,0.125,29778353
0.222,0.555,0.222,62796770
0.173,0.653,0.173,51122387
0.167,0.167,0.667,92072362
0.208,0.208,0.583,68298727
0.138,0.138,0.725,99158928
0.264,0.264,0.472,93964066
0.121,0.121,0.758,95116307
0.194,0.194,0.612,11100519
0.361,0.361,0.278,44583038
0.167,0.167,0.667,96173312
0.277,0.277,0.445,24131679
0.15,0.7,0.15,35133824
0.062,0.062,0.875,34908747
0.305,0.305,0.39,52691588
0.396,0.396,0.208,69728075
0.18,0.18,0.64,10027198
0.142,0.142,0.717,59701158
0.227,0.545,0.227,34248338
0.368,0.368,0.263,11480462
0.354,0.354,0.292,6880069
0.181,0.181,0.638,79484155
0.083,0.083,0.833,11692508
0.25,0.25,0.5,54069158
0.05,0.9,0.05,73633906
0.375,0.375,0.25,61253903
0.138,0.138,0.723,59699419
0.188,0.188,0.625,97735624
0.248,0.248,0.503,91668377
0.144,0.144,0.712,40266624
0.138,0.138,0.723,89518571
0.311,0.311,0.378,44043966
0.146,0.146,0.708,83378867
0.312,0.375,0.312,80232641
0.277,0.445,0.277,74022245
0.146,0.708,0.146,57603252
0.188,0.625,0.188,21704688
0.265,0.265,0.47,64117871
0.305,0.305,0.39,48189687
0.362,0.362,0.277,62640673
0.319,0.319,0.362,94897559
0.25,0.25,0.5,36395148
0.138,0.723,0.138,9459809
0.152,0.152,0.695,70791571
0.118,0.118,0.763,56383238
